subregionId,postalCode
SG,598172
SG,598173
SG,598174
SG,598175
SG,598176
SG,598177
SG,598178
SG,598179
SG,598180
SG,598188
SG,598189
SG,598190
SG,598191
SG,598192
SG,598193
SG,598194
SG,598195
SG,598196
SG,598197
SG,598198
SG,598199
SG,598200
SG,598201
SG,598202
SG,598203
SG,598204
SG,598205
SG,598206
SG,598207
SG,598208
SG,598209
SG,598210
SG,598211
SG,598212
SG,598213
SG,598214
SG,598215
SG,598216
SG,598217
SG,598218
SG,598219
SG,598220
SG,598221
SG,598222
SG,598223
SG,598224
SG,598225
SG,598226
SG,598227
SG,598228
SG,598229
SG,598230
SG,598231
SG,598232
SG,598233
SG,598234
SG,598235
SG,598236
SG,598237
SG,598238
SG,598239
SG,598240
SG,598241
SG,598242
SG,598243
SG,598244
SG,598245
SG,598246
SG,598247
SG,598248
SG,598249
SG,598250
SG,598251
SG,598252
SG,598253
SG,598254
SG,598255
SG,598256
SG,598257
SG,598258
SG,598259
SG,598260
SG,598261
SG,598262
SG,598263
SG,598264
SG,598265
SG,598266
SG,598267
SG,598268
SG,598269
SG,598283
SG,598284
SG,598285
SG,598286
SG,598287
SG,598288
SG,598289
SG,598290
SG,598291
SG,598292
SG,598293
SG,598294
SG,598295
SG,598296
SG,598297
SG,598298
SG,598299
SG,598300
SG,598301
SG,598302
SG,598303
SG,598304
SG,598305
SG,598306
SG,598307
SG,598308
SG,598309
SG,598310
SG,598311
SG,598312
SG,598313
SG,598315
SG,598316
SG,598317
SG,598318
SG,598319
SG,598320
SG,598321
SG,598322
SG,598323
SG,598324
SG,598325
SG,598326
SG,598327
SG,598328
SG,598329
SG,598330
SG,598331
SG,598332
SG,598333
SG,598335
SG,598353
SG,598354
SG,598368
SG,598371
SG,598372
SG,598373
SG,598374
SG,598375
SG,598376
SG,598377
SG,598378
SG,598379
SG,598380
SG,598381
SG,598382
SG,598383
SG,598384
SG,598385
SG,598386
SG,598387
SG,598388
SG,598389
SG,598390
SG,598391
SG,598392
SG,598393
SG,598394
SG,598395
SG,598396
SG,598397
SG,598398
SG,598399
SG,598400
SG,598401
SG,598402
SG,598403
SG,598405
SG,598416
SG,598417
SG,598429
SG,598431
SG,598433
SG,598434
SG,598435
SG,598436
SG,598448
SG,598449
SG,598450
SG,598451
SG,598452
SG,598453
SG,598454
SG,598455
SG,598456
SG,598457
SG,598458
SG,598468
SG,598469
SG,598470
SG,598471
SG,598472
SG,598473
SG,598474
SG,598475
SG,598476
SG,598477
SG,598478
SG,598479
SG,598480
SG,598481
SG,598482
SG,598483
SG,598484
SG,598485
SG,598486
SG,598487
SG,598488
SG,598489
SG,598490
SG,598491
SG,598492
SG,598493
SG,598494
SG,598495
SG,598496
SG,598497
SG,598498
SG,598499
SG,598500
SG,598501
SG,598502
SG,598503
SG,598504
SG,598505
SG,598506
SG,598507
SG,598508
SG,598509
SG,598510
SG,598511
SG,598512
SG,598513
SG,598522
SG,598523
SG,598524
SG,598525
SG,598526
SG,598527
SG,598528
SG,598529
SG,598530
SG,598531
SG,598532
SG,598533
SG,598534
SG,598535
SG,598536
SG,598537
SG,598538
SG,598539
SG,598540
SG,598541
SG,598542
SG,598543
SG,598544
SG,598545
SG,598546
SG,598547
SG,598548
SG,598549
SG,598550
SG,598551
SG,598552
SG,598553
SG,598554
SG,598555
SG,598556
SG,598557
SG,598558
SG,598559
SG,598560
SG,598561
SG,598562
SG,598563
SG,598564
SG,598565
SG,598566
SG,598567
SG,598568
SG,598569
SG,598570
SG,598577
SG,598578
SG,598579
SG,598580
SG,598581
SG,598582
SG,598583
SG,598584
SG,598585
SG,598586
SG,598588
SG,598589
SG,598590
SG,598591
SG,598592
SG,598593
SG,598594
SG,598595
SG,598596
SG,598597
SG,598598
SG,598599
SG,598600
SG,598601
SG,598602
SG,598603
SG,598604
SG,598605
SG,598606
SG,598607
SG,598608
SG,598609
SG,598610
SG,598611
SG,598612
SG,598613
SG,598614
SG,598615
SG,598616
SG,598617
SG,598618
SG,598619
SG,598620
SG,598621
SG,598622
SG,598623
SG,598624
SG,598625
SG,598626
SG,598627
SG,598628
SG,598629
SG,598630
SG,598631
SG,598632
SG,598633
SG,598634
SG,598635
SG,598636
SG,598637
SG,598638
SG,598639
SG,598640
SG,598641
SG,598642
SG,598643
SG,598644
SG,598645
SG,598646
SG,598647
SG,598648
SG,598649
SG,598650
SG,598651
SG,598652
SG,598657
SG,598658
SG,598659
SG,598660
SG,598661
SG,598668
SG,598669
SG,598671
SG,598672
SG,598673
SG,598674
SG,598675
SG,598676
SG,598677
SG,598678
SG,598679
SG,598680
SG,598681
SG,598754
SG,598755
SG,598756
SG,598757
SG,598758
SG,598759
SG,598760
SG,598761
SG,598762
SG,598763
SG,598764
SG,598765
SG,598766
SG,598767
SG,598768
SG,598782
SG,598783
SG,598784
SG,598785
SG,598786
SG,598787
SG,598788
SG,598789
SG,598790
SG,598791
SG,598792
SG,598793
SG,598794
SG,598795
SG,598796
SG,598797
SG,598798
SG,598799
SG,598800
SG,598801
SG,598802
SG,598803
SG,598804
SG,598805
SG,598806
SG,598807
SG,598808
SG,598809
SG,598810
SG,598811
SG,598812
SG,598813
SG,598814
SG,598815
SG,598816
SG,598817
SG,598818
SG,598819
SG,598820
SG,598821
SG,598822
SG,598823
SG,598824
SG,598825
SG,598826
SG,598827
SG,598828
SG,598829
SG,598830
SG,598831
SG,598832
SG,598833
SG,598834
SG,598835
SG,598836
SG,598837
SG,598838
SG,598839
SG,598840
SG,598841
SG,598842
SG,598843
SG,598844
SG,598845
SG,598846
SG,598847
SG,598848
SG,598849
SG,598850
SG,598851
SG,598852
SG,598853
SG,598854
SG,598855
SG,598856
SG,598857
SG,598858
SG,598859
SG,598860
SG,598861
SG,598862
SG,598863
SG,598864
SG,598865
SG,598866
SG,598867
SG,598868
SG,598869
SG,598870
SG,598871
SG,598872
SG,598873
SG,598874
SG,598875
SG,598889
SG,598890
SG,598891
SG,598892
SG,598893
SG,598894
SG,598895
SG,598896
SG,598897
SG,598898
SG,598899
SG,598900
SG,598901
SG,598902
SG,598903
SG,598904
SG,598905
SG,598906
SG,598907
SG,598908
SG,598909
SG,598910
SG,598911
SG,598912
SG,598913
SG,598914
SG,598915
SG,598916
SG,598917
SG,598918
SG,598919
SG,598920
SG,598921
SG,598922
SG,598923
SG,598924
SG,598925
SG,598926
SG,598927
SG,598928
SG,598929
SG,598930
SG,598931
SG,598932
SG,598933
SG,598934
SG,598935
SG,598936
SG,598937
SG,598938
SG,598939
SG,598940
SG,598941
SG,598942
SG,598943
SG,598944
SG,598945
SG,598946
SG,598947
SG,598948
SG,598949
SG,598950
SG,598951
SG,598952
SG,598953
SG,598954
SG,598955
SG,598956
SG,598957
SG,598958
SG,598959
SG,598973
SG,598974
SG,598975
SG,598976
SG,598977
SG,598978
SG,598979
SG,598980
SG,598981
SG,598982
SG,598983
SG,598984
SG,598986
SG,598987
SG,598988
SG,598989
SG,598990
SG,598991
SG,598992
SG,598993
SG,598994
SG,598995
SG,598996
SG,598997
SG,598998
SG,598999
SG,599000
SG,599002
SG,599003
SG,599004
SG,599005
SG,599006
SG,599007
SG,599008
SG,599009
SG,599010
SG,599011
SG,599012
SG,599013
SG,599014
SG,599015
SG,599016
SG,599017
SG,599018
SG,599019
SG,599020
SG,599021
SG,599022
SG,599023
SG,599024
SG,599025
SG,599026
SG,599027
SG,599028
SG,599029
SG,599030
SG,599031
SG,599032
SG,599033
SG,599034
SG,599035
SG,599036
SG,599037
SG,599038
SG,599039
SG,599040
SG,599041
SG,599042
SG,599043
SG,599044
SG,599045
SG,599046
SG,599047
SG,599048
SG,599049
SG,599053
SG,599054
SG,599055
SG,599056
SG,599057
SG,599058
SG,599059
SG,599060
SG,599061
SG,599062
SG,599063
SG,599064
SG,599065
SG,599066
SG,599067
SG,599068
SG,599069
SG,599070
SG,599071
SG,599072
SG,599073
SG,599074
SG,599075
SG,599076
SG,599077
SG,599078
SG,599079
SG,599080
SG,599081
SG,599082
SG,599083
SG,599084
SG,599085
SG,599086
SG,599087
SG,599088
SG,599089
SG,599090
SG,599091
SG,599092
SG,599093
SG,599094
SG,599095
SG,599096
SG,599097
SG,599098
SG,599099
SG,599100
SG,599101
SG,599102
SG,599103
SG,599104
SG,599105
SG,599106
SG,599107
SG,599108
SG,599109
SG,599110
SG,599111
SG,599112
SG,599113
SG,599115
SG,599116
SG,599117
SG,599118
SG,599119
SG,599120
SG,599121
SG,599122
SG,599123
SG,599124
SG,599125
SG,599126
SG,599127
SG,599128
SG,599129
SG,599130
SG,599131
SG,599132
SG,599133
SG,599134
SG,599135
SG,599136
SG,599137
SG,599138
SG,599139
SG,599140
SG,599141
SG,599142
SG,599143
SG,599144
SG,599145
SG,599146
SG,599147
SG,599148
SG,599149
SG,599150
SG,599151
SG,599152
SG,599153
SG,599154
SG,599155
SG,599156
SG,599157
SG,599158
SG,599159
SG,599160
SG,599161
SG,599162
SG,599163
SG,599164
SG,599165
SG,599166
SG,599167
SG,599168
SG,599169
SG,599170
SG,599171
SG,599172
SG,599173
SG,599174
SG,599175
SG,599176
SG,599177
SG,599178
SG,599179
SG,599180
SG,599181
SG,599182
SG,599195
SG,599196
SG,599197
SG,599198
SG,599199
SG,599200
SG,599201
SG,599202
SG,599203
SG,599204
SG,599208
SG,599209
SG,599213
SG,599218
SG,599219
SG,599220
SG,599221
SG,599222
SG,599223
SG,599224
SG,599225
SG,599226
SG,599227
SG,599228
SG,599229
SG,599230
SG,599231
SG,599232
SG,599233
SG,599234
SG,599235
SG,599236
SG,599237
SG,599238
SG,599239
SG,599240
SG,599241
SG,599242
SG,599243
SG,599244
SG,599245
SG,599246
SG,599247
SG,599248
SG,599249
SG,599250
SG,599251
SG,599252
SG,599253
SG,599254
SG,599255
SG,599256
SG,599257
SG,599258
SG,599259
SG,599260
SG,599261
SG,599262
SG,599263
SG,599264
SG,599265
SG,599266
SG,599267
SG,599268
SG,599269
SG,599270
SG,599271
SG,599272
SG,599273
SG,599274
SG,599275
SG,599276
SG,599277
SG,599278
SG,599279
SG,599280
SG,599281
SG,599282
SG,599283
SG,599284
SG,599285
SG,599286
SG,599287
SG,599288
SG,599289
SG,599290
SG,599291
SG,599292
SG,599293
SG,599294
SG,599295
SG,599296
SG,599297
SG,599298
SG,599299
SG,599300
SG,599301
SG,599302
SG,599303
SG,599304
SG,599305
SG,599306
SG,599307
SG,599308
SG,599309
SG,599310
SG,599311
SG,599312
SG,599313
SG,599314
SG,599315
SG,599316
SG,599317
SG,599318
SG,599319
SG,599320
SG,599322
SG,599323
SG,599324
SG,599325
SG,599326
SG,599327
SG,599328
SG,599329
SG,599330
SG,599331
SG,599332
SG,599333
SG,599334
SG,599335
SG,599336
SG,599337
SG,599338
SG,599339
SG,599340
SG,599341
SG,599342
SG,599343
SG,599344
SG,599345
SG,599346
SG,599347
SG,599348
SG,599349
SG,599350
SG,599351
SG,599352
SG,599353
SG,599354
SG,599355
SG,599356
SG,599357
SG,599358
SG,599359
SG,599360
SG,599361
SG,599362
SG,599363
SG,599364
SG,599365
SG,599366
SG,599367
SG,599368
SG,599369
SG,599370
SG,599371
SG,599372
SG,599373
SG,599374
SG,599375
SG,599376
SG,599377
SG,599378
SG,599379
SG,599380
SG,599381
SG,599382
SG,599383
SG,599397
SG,599398
SG,599399
SG,599400
SG,599401
SG,599402
SG,599403
SG,599404
SG,599405
SG,599406
SG,599407
SG,599408
SG,599409
SG,599410
SG,599411
SG,599412
SG,599413
SG,599414
SG,599415
SG,599416
SG,599417
SG,599418
SG,599419
SG,599420
SG,599421
SG,599422
SG,599423
SG,599424
SG,599425
SG,599426
SG,599427
SG,599428
SG,599429
SG,599430
SG,599431
SG,599432
SG,599433
SG,599434
SG,599435
SG,599437
SG,599449
SG,599458
SG,599459
SG,599460
SG,599461
SG,599462
SG,599463
SG,599464
SG,599473
SG,599476
SG,599477
SG,599478
SG,599479
SG,599480
SG,599481
SG,599482
SG,599483
SG,599484
SG,599485
SG,599486
SG,599487
SG,599488
SG,599489
SG,599490
SG,599491
SG,599492
SG,599493
SG,599494
SG,599504
SG,599505
SG,599506
SG,599507
SG,599508
SG,599509
SG,599510
SG,599511
SG,599512
SG,599513
SG,599514
SG,599515
SG,599517
SG,599518
SG,599519
SG,599520
SG,599521
SG,599522
SG,599523
SG,599524
SG,599525
SG,599526
SG,599527
SG,599528
SG,599529
SG,599530
SG,599531
SG,599532
SG,599533
SG,599534
SG,599535
SG,599536
SG,599537
SG,599538
SG,599539
SG,599540
SG,599541
SG,599542
SG,599543
SG,599544
SG,599545
SG,599546
SG,599547
SG,599548
SG,599549
SG,599550
SG,599551
SG,599552
SG,599553
SG,599554
SG,599555
SG,599556
SG,599557
SG,599558
SG,599559
SG,599560
SG,599561
SG,599562
SG,599563
SG,599564
SG,599565
SG,599566
SG,599567
SG,599568
SG,599569
SG,599570
SG,599571
SG,599572
SG,599573
SG,599574
SG,599589
SG,599591
SG,599593
SG,599595
SG,599597
SG,599599
SG,599601
SG,599603
SG,599606
SG,599608
SG,599609
SG,599610
SG,599611
SG,599612
SG,599613
SG,599614
SG,599615
SG,599616
SG,599617
SG,599618
SG,599619
SG,599620
SG,599621
SG,599622
SG,599623
SG,599624
SG,599625
SG,599626
SG,599627
SG,599628
SG,599629
SG,599630
SG,599631
SG,599632
SG,599633
SG,599634
SG,599635
SG,599636
SG,599637
SG,599638
SG,599639
SG,599640
SG,599641
SG,599642
SG,599643
SG,599644
SG,599645
SG,599646
SG,599647
SG,599648
SG,599649
SG,599650
SG,599651
SG,599652
SG,599653
SG,599654
SG,599655
SG,599656
SG,599657
SG,599658
SG,599659
SG,599660
SG,599661
SG,599662
SG,599663
SG,599664
SG,599665
SG,599666
SG,599667
SG,599668
SG,599669
SG,599670
SG,599671
SG,599672
SG,599673
SG,599674
SG,599675
SG,599676
SG,599677
SG,599678
SG,599679
SG,599680
SG,599681
SG,599682
SG,599683
SG,599684
SG,599685
SG,599686
SG,599687
SG,599688
SG,599689
SG,599690
SG,599691
SG,599692
SG,599693
SG,599694
SG,599695
SG,599696
SG,599697
SG,599698
SG,599699
SG,599700
SG,599701
SG,599702
SG,599703
SG,599704
SG,599705
SG,599706
SG,599707
SG,599708
SG,599709
SG,599710
SG,599711
SG,599712
SG,599713
SG,599714
SG,599715
SG,599716
SG,599717
SG,599718
SG,599719
SG,599720
SG,599727
SG,599728
SG,599729
SG,599730
SG,599731
SG,599732
SG,599733
SG,599734
SG,599735
SG,599736
SG,599737
SG,599738
SG,599739
SG,599740
SG,599741
SG,599742
SG,599743
SG,599744
SG,599745
SG,599746
SG,599747
SG,599761
SG,599762
SG,599763
SG,599764
SG,599765
SG,599766
SG,599767
SG,599781
SG,599782
SG,599783
SG,599784
SG,599785
SG,599786
SG,599787
SG,599788
SG,599789
SG,599790
SG,599791
SG,599792
SG,599793
SG,599794
SG,599795
SG,599796
SG,599797
SG,599798
SG,599799
SG,599801
SG,599802
SG,599803
SG,599804
SG,599805
SG,599806
SG,599807
SG,599808
SG,599809
SG,599810
SG,599811
SG,599812
SG,599813
SG,599814
SG,599815
SG,599816
SG,599817
SG,599818
SG,599819
SG,599820
SG,599821
SG,599822
SG,599823
SG,599825
SG,599826
SG,599827
SG,599828
SG,599829
SG,599830
SG,599831
SG,599832
SG,599833
SG,599834
SG,599835
SG,599836
SG,599837
SG,599838
SG,599839
SG,599840
SG,599841
SG,599842
SG,599843
SG,599844
SG,599845
SG,599846
SG,599847
SG,599848
SG,599849
SG,599850
SG,599851
SG,599852
SG,599853
SG,599854
SG,599855
SG,599856
SG,599857
SG,599858
SG,599859
SG,599860
SG,599861
SG,599862
SG,599863
SG,599865
SG,599866
SG,599867
SG,599873
SG,599881
SG,599882
SG,599883
SG,599884
SG,599885
SG,599886
SG,599887
SG,599888
SG,599889
SG,599890
SG,599891
SG,599892
SG,599893
SG,599894
SG,599895
SG,599896
SG,599897
SG,599898
SG,599899
SG,599900
SG,599901
SG,599902
SG,599903
SG,599904
SG,599905
SG,599906
SG,599907
SG,599908
SG,599909
SG,599910
SG,599911
SG,599912
SG,599913
SG,599914
SG,599915
SG,599916
SG,599917
SG,599918
SG,599919
SG,599920
SG,599921
SG,599922
SG,599923
SG,599924
SG,599986
SG,599987
SG,659759
SG,659763
SG,659764
SG,659765
SG,659766
SG,110001
SG,110002
SG,110003
SG,110004
SG,110005
SG,110006
SG,110007
SG,110008
SG,110009
SG,110010
SG,110011
SG,110012
SG,110013
SG,110014
SG,110015
SG,110016
SG,110017
SG,110018
SG,110019
SG,110020
SG,110021
SG,110022
SG,110023
SG,110024
SG,110025
SG,110026
SG,111013
SG,111016
SG,112016
SG,117275
SG,117288
SG,117289
SG,117290
SG,117291
SG,117292
SG,117341
SG,117342
SG,117343
SG,117344
SG,117345
SG,117346
SG,117347
SG,117348
SG,117351
SG,117352
SG,117353
SG,117356
SG,117361
SG,117368
SG,117369
SG,117370
SG,117376
SG,117377
SG,117381
SG,117382
SG,117391
SG,117392
SG,117393
SG,117394
SG,117395
SG,117396
SG,117397
SG,117398
SG,117399
SG,117400
SG,117401
SG,117402
SG,117403
SG,117404
SG,117405
SG,117406
SG,117407
SG,117408
SG,117411
SG,117416
SG,117417
SG,117418
SG,117422
SG,117423
SG,117424
SG,117425
SG,117426
SG,117427
SG,117428
SG,117429
SG,117430
SG,117431
SG,117432
SG,117433
SG,117434
SG,117435
SG,117436
SG,117437
SG,117441
SG,117442
SG,117443
SG,117444
SG,117445
SG,117446
SG,117447
SG,117448
SG,117449
SG,117450
SG,117451
SG,117452
SG,117453
SG,117454
SG,117455
SG,117456
SG,117468
SG,117469
SG,117470
SG,117471
SG,117472
SG,117473
SG,117474
SG,117475
SG,117476
SG,117477
SG,117478
SG,117479
SG,117480
SG,117481
SG,117482
SG,117484
SG,117486
SG,117487
SG,117489
SG,117490
SG,117491
SG,117492
SG,117493
SG,117494
SG,117502
SG,117503
SG,117504
SG,117505
SG,117506
SG,117509
SG,117510
SG,117511
SG,117512
SG,117522
SG,117523
SG,117524
SG,117525
SG,117528
SG,117532
SG,117533
SG,117535
SG,117536
SG,117537
SG,117538
SG,117541
SG,117542
SG,117543
SG,117544
SG,117545
SG,117546
SG,117547
SG,117548
SG,117549
SG,117550
SG,117551
SG,117552
SG,117553
SG,117554
SG,117555
SG,117556
SG,117557
SG,117558
SG,117559
SG,117560
SG,117565
SG,117566
SG,117567
SG,117568
SG,117569
SG,117570
SG,117571
SG,117572
SG,117573
SG,117574
SG,117575
SG,117576
SG,117577
SG,117578
SG,117579
SG,117580
SG,117581
SG,117582
SG,117583
SG,117584
SG,117585
SG,117586
SG,117588
SG,117592
SG,117593
SG,117594
SG,117596
SG,117597
SG,117599
SG,117600
SG,117601
SG,117602
SG,117603
SG,117604
SG,117606
SG,117608
SG,117609
SG,117610
SG,117611
SG,117612
SG,117613
SG,117614
SG,117615
SG,117616
SG,117617
SG,117618
SG,117619
SG,117620
SG,117621
SG,117622
SG,117623
SG,117624
SG,117625
SG,117626
SG,117627
SG,117629
SG,117632
SG,117633
SG,117634
SG,117635
SG,117636
SG,117665
SG,117666
SG,117667
SG,117668
SG,117669
SG,117670
SG,117671
SG,117672
SG,117673
SG,117674
SG,117675
SG,117676
SG,117677
SG,117679
SG,117680
SG,117681
SG,117682
SG,117683
SG,117684
SG,117685
SG,117686
SG,117687
SG,117688
SG,117689
SG,117690
SG,117691
SG,117692
SG,117693
SG,117694
SG,117695
SG,117696
SG,117697
SG,117698
SG,117699
SG,117700
SG,117701
SG,117702
SG,117703
SG,117704
SG,117705
SG,117706
SG,117707
SG,117708
SG,117709
SG,117710
SG,117711
SG,117712
SG,117713
SG,117714
SG,117715
SG,117716
SG,117864
SG,117867
SG,117868
SG,117869
SG,118136
SG,118141
SG,118143
SG,118146
SG,118149
SG,118152
SG,118153
SG,118155
SG,118177
SG,118178
SG,118401
SG,118402
SG,118403
SG,118404
SG,118405
SG,118406
SG,118407
SG,118408
SG,118411
SG,118412
SG,118413
SG,118415
SG,118416
SG,118417
SG,118420
SG,118422
SG,118424
SG,118425
SG,118426
SG,118427
SG,118428
SG,118429
SG,118430
SG,118431
SG,118479
SG,118480
SG,118485
SG,118494
SG,118503
SG,118504
SG,118505
SG,118506
SG,118507
SG,118508
SG,118509
SG,118510
SG,118511
SG,118512
SG,118513
SG,118514
SG,118515
SG,118517
SG,118527
SG,118531
SG,118536
SG,118543
SG,118579
SG,118582
SG,118584
SG,118590
SG,118591
SG,118596
SG,118598
SG,118599
SG,118600
SG,118601
SG,118604
SG,118605
SG,118606
SG,118607
SG,118608
SG,118609
SG,118610
SG,118617
SG,118618
SG,118620
SG,118621
SG,118623
SG,118624
SG,118626
SG,118627
SG,118628
SG,118630
SG,118631
SG,118632
SG,118633
SG,118634
SG,118635
SG,118636
SG,118637
SG,118638
SG,118639
SG,118640
SG,118641
SG,118642
SG,118643
SG,118645
SG,118646
SG,118647
SG,118648
SG,118649
SG,118650
SG,118652
SG,118653
SG,118654
SG,118655
SG,118658
SG,118659
SG,118660
SG,118661
SG,118662
SG,118663
SG,118664
SG,118665
SG,118666
SG,118667
SG,118668
SG,118669
SG,118671
SG,118672
SG,118673
SG,118674
SG,118675
SG,118676
SG,118677
SG,118678
SG,118679
SG,118680
SG,118681
SG,118682
SG,118684
SG,118687
SG,118688
SG,118689
SG,118690
SG,118691
SG,118692
SG,118693
SG,118694
SG,118695
SG,118696
SG,118697
SG,118699
SG,118700
SG,118701
SG,118703
SG,118704
SG,118705
SG,118706
SG,118707
SG,118708
SG,118709
SG,118710
SG,118711
SG,118712
SG,118713
SG,118717
SG,118718
SG,118719
SG,118720
SG,118721
SG,118722
SG,118723
SG,118724
SG,118725
SG,118726
SG,118728
SG,118729
SG,118730
SG,118731
SG,118732
SG,118733
SG,118734
SG,118735
SG,118736
SG,118737
SG,118738
SG,118739
SG,118740
SG,118741
SG,118742
SG,118743
SG,118744
SG,118746
SG,118749
SG,118750
SG,118751
SG,118752
SG,118753
SG,118754
SG,118756
SG,118757
SG,118759
SG,118769
SG,118773
SG,118779
SG,118780
SG,118782
SG,118783
SG,118785
SG,118786
SG,118797
SG,118807
SG,118809
SG,118810
SG,118811
SG,118812
SG,118813
SG,118814
SG,118815
SG,118816
SG,118817
SG,118818
SG,118819
SG,118820
SG,118821
SG,118822
SG,118823
SG,118824
SG,118825
SG,118827
SG,118829
SG,118830
SG,118831
SG,118833
SG,118834
SG,118836
SG,118838
SG,118840
SG,118842
SG,118843
SG,118844
SG,118846
SG,118847
SG,118848
SG,118850
SG,118851
SG,118852
SG,118853
SG,118854
SG,118856
SG,118858
SG,118859
SG,118860
SG,118861
SG,118862
SG,118863
SG,118864
SG,118866
SG,118867
SG,118868
SG,118869
SG,118870
SG,118871
SG,118872
SG,118873
SG,118874
SG,118875
SG,118876
SG,118877
SG,118878
SG,118879
SG,118880
SG,118881
SG,118882
SG,118883
SG,118884
SG,118885
SG,118886
SG,118887
SG,118888
SG,118889
SG,118890
SG,118891
SG,118892
SG,118893
SG,118894
SG,118895
SG,118896
SG,118897
SG,118898
SG,118902
SG,118903
SG,118904
SG,118905
SG,118906
SG,118907
SG,118908
SG,118911
SG,118912
SG,118913
SG,118914
SG,118915
SG,118916
SG,118917
SG,118918
SG,118919
SG,118920
SG,118921
SG,118922
SG,118923
SG,118924
SG,118925
SG,118926
SG,118927
SG,118928
SG,118929
SG,118930
SG,118931
SG,118932
SG,118933
SG,118934
SG,118935
SG,118936
SG,118937
SG,118938
SG,118939
SG,118940
SG,118941
SG,118959
SG,118960
SG,118961
SG,118962
SG,118963
SG,118964
SG,118965
SG,118966
SG,118967
SG,118968
SG,118969
SG,118970
SG,118971
SG,118972
SG,118973
SG,118974
SG,118975
SG,118976
SG,118977
SG,118978
SG,118979
SG,118980
SG,119029
SG,119030
SG,119031
SG,119032
SG,119033
SG,119034
SG,119035
SG,119036
SG,119037
SG,119038
SG,119039
SG,119040
SG,119041
SG,119042
SG,119043
SG,119044
SG,119045
SG,119046
SG,119047
SG,119048
SG,119049
SG,119050
SG,119051
SG,119052
SG,119053
SG,119054
SG,119055
SG,119056
SG,119057
SG,119072
SG,119073
SG,119074
SG,119075
SG,119076
SG,119077
SG,119078
SG,119079
SG,119080
SG,119081
SG,119082
SG,119083
SG,119084
SG,119085
SG,119194
SG,119210
SG,119211
SG,119212
SG,119213
SG,119214
SG,119215
SG,119218
SG,119219
SG,119220
SG,119221
SG,119222
SG,119223
SG,119224
SG,119225
SG,119227
SG,119228
SG,119241
SG,119242
SG,119243
SG,119244
SG,119245
SG,119246
SG,119260
SG,119275
SG,119276
SG,119277
SG,119278
SG,119279
SG,119280
SG,119391
SG,119392
SG,119407
SG,119408
SG,119409
SG,119410
SG,119411
SG,119412
SG,119413
SG,119414
SG,119415
SG,119416
SG,119417
SG,119418
SG,119419
SG,119420
SG,119421
SG,119422
SG,119423
SG,119424
SG,119425
SG,119426
SG,119427
SG,119428
SG,119429
SG,119430
SG,119431
SG,119432
SG,119433
SG,119434
SG,119475
SG,119476
SG,119480
SG,119481
SG,119482
SG,119483
SG,119595
SG,119598
SG,119599
SG,119600
SG,119601
SG,119602
SG,119603
SG,119604
SG,119605
SG,119606
SG,119607
SG,119608
SG,119609
SG,119610
SG,119611
SG,119612
SG,119613
SG,119614
SG,119615
SG,119616
SG,119617
SG,119618
SG,119620
SG,119622
SG,119623
SG,119630
SG,119631
SG,119632
SG,119633
SG,119634
SG,119635
SG,119636
SG,119637
SG,119638
SG,119639
SG,119640
SG,119641
SG,119642
SG,119643
SG,119644
SG,119645
SG,119646
SG,119647
SG,119913
SG,119914
SG,119915
SG,119916
SG,119917
SG,119918
SG,119919
SG,126759
SG,126784
SG,126800
SG,126844
SG,126887
SG,126978
SG,126979
SG,126980
SG,129741
SG,129742
SG,129743
SG,129745
SG,129747
SG,129749
SG,129751
SG,129753
SG,129754
SG,129755
SG,129756
SG,129757
SG,129759
SG,129764
SG,129783
SG,129784
SG,129785
SG,129803
SG,129804
SG,129805
SG,130001
SG,130002
SG,130003
SG,130004
SG,130005
SG,130012
SG,130013
SG,130014
SG,130017
SG,130018
SG,130019
SG,130020
SG,130021
SG,130022
SG,130023
SG,130025
SG,130026
SG,130027
SG,130028
SG,131002
SG,131003
SG,131012
SG,131018
SG,131019
SG,131028
SG,132028
SG,133028
SG,134028
SG,138527
SG,138528
SG,138529
SG,138530
SG,138531
SG,138532
SG,138533
SG,138572
SG,138592
SG,138593
SG,138594
SG,138595
SG,138596
SG,138597
SG,138598
SG,138599
SG,138600
SG,138601
SG,138602
SG,138607
SG,138608
SG,138609
SG,138610
SG,138611
SG,138612
SG,138613
SG,138614
SG,138615
SG,138616
SG,138674
SG,138677
SG,138678
SG,138679
SG,138680
SG,138681
SG,138682
SG,138683
SG,138684
SG,138685
SG,138686
SG,138687
SG,139100
SG,139101
SG,139102
SG,139103
SG,139104
SG,139105
SG,139150
SG,139151
SG,139152
SG,139153
SG,139154
SG,139155
SG,139156
SG,139157
SG,139158
SG,139159
SG,139160
SG,139161
SG,139162
SG,139163
SG,139164
SG,139165
SG,139167
SG,139248
SG,139249
SG,139451
SG,139452
SG,139453
SG,139454
SG,139455
SG,139456
SG,139457
SG,139458
SG,139459
SG,139460
SG,139461
SG,139462
SG,139463
SG,139464
SG,139465
SG,139466
SG,139467
SG,139468
SG,139469
SG,139470
SG,139471
SG,139472
SG,139473
SG,139474
SG,139475
SG,139577
SG,139578
SG,139579
SG,139580
SG,139581
SG,139582
SG,139583
SG,139584
SG,139585
SG,139586
SG,139587
SG,139588
SG,139589
SG,139590
SG,139591
SG,139592
SG,139593
SG,139594
SG,139595
SG,139596
SG,139597
SG,139598
SG,139644
